Episode,Start Timecode,End Timecode,Speaker,Transcript,Notes
45,00:01:40.84,00:02:03.38,Stabsgefreiter Neubert,"Dann packen sie die Hände unter den Po und dann werden wir die Beine anheben. Ich möchte niemanden sehen, der mit den Füßen den Boden berührt. Und hoch. Knapp überm Boden und aus einander die Beine. Nicht stöhnen mit Freude dabei sein und wir paddeln. Kommen Sie hoch, die Beine.",
45,00:02:05.78,00:02:06.13,Marvin Baunach,Ey? Ach. Ahh.,
45,00:02:22.77,00:02:39.29,Stabsgefreiter Neubert,"Ja. Wir haben jetzt ein bisschen allgemeine Fitness gemacht, ein bisschen Liegestütze, ein paar Burpees, was für unteren Rücken, was sie auch für die Ausbildung letztendlich brauchen und stellen natürlich auch jetzt damit wieder fest, dass die Fitness deutlich besser sein muss.",
45,00:02:39.84,00:02:50.69,Stabsgefreiter Neubert,"Ja, es liegt an allem eigentlich nä. Also in der Arme ist zu wenig Dampf drinne, in den Beine ist zu wenig Dampf drinne. Bauchmuskeln sind auch relativ wenig vorhanden. Sie müssen in der Freizeit mehr tun. Konditionell sind sie nicht gut aufgestellt.",
45,00:02:51.41,00:02:57.38,Marcel Figule,Joa war heute nen ganz knackiger Lauf 30 Minuten oder sowas. War jetzt nichts Schlimmes. Mittlerweile gewöhnt man sich daran.,
45,00:02:57.74,00:03:07.51,Jerome Demelius,"Zirkeltraining, wie gesagt, finde ich ganz gut. So was macht mir Spaß. Im Gegensatz zu laufen. Aber das Laufen jetzt war eigentlich auch okay. Also.",
45,00:03:07.52,00:03:15.29,Hauptbootsmann Mahr,"Ja, bei der Handwaffenschießausbildung NSAK Pistole P8. Ziel ist heute ab jetzt fertig zu werden und abzuschließen.",
45,00:03:16.40,00:03:28.92,Hauptbootsmann Mahr,Sicherheitsüberprüfung durchführen. Bahn 1 Wartestellung. ,
45,00:03:31.38,00:03:41.28,Kevin-Jack Baumann,"Weil ich wieder MSG geschrieben bin, habe ich meine Sachen abgelegt. Und da ich Verdacht hab, dass mein Meniskus angerissen bzw. entzündet ist, darf ich halt nichts machen.",
45,00:03:41.31,00:03:47.79,Hauptbootsmann Mahr,"4 Augen Prinzip. Sehen Sie, mit welchen Fingerglied ich schieße?",
45,00:03:57.40,00:03:58.24,Unbekannter Rekrut,Jawohl. ,
45,00:03:58.24,00:03:58.24,Unbekannter Rekrut,Jawohl. ,
45,00:03:58.24,00:04:27.74,Hauptbootsmann Mahr,"Doppelschuss wieder simuliert durchgehen. Feuer. So was ich jetzt zeigen will einfach mal beobachten. Ein Ziel Links, Kontaktstellung, Feuer. So, das was ich jetzt mache, ist eine Übungskünstlichkeit. Die würde natürlich im Gefecht so nicht stattfinden. Ich krümme ab. Peng. Und dann passiert auf einmal sowas. ",
45,00:04:27.74,00:04:28.43,Unbekannter Rekrut,Das Magazin ist leer. ,
45,00:04:28.43,00:04:49.99,Hauptbootsmann Mahr,"Ich bin leer geschossen. Auch dann jetzt einfach nur zack mit der linke Hand hier Magazin lösen. Entweder in den Abwurfsack, den ich nicht hab oder erst mal weg. Neues Magazin zuführen. Und jetzt einfach beobachten, wo ich rangehe mit den linken Daumen den Verschussfanghebel einfach den Verschussfanghebel nach unten betätigen. Peng!",
45,00:04:51.51,00:05:04.65,Hauptbootsmann Mahr,"Wir haben quasi nach der Zielbeobachtung festgestellt, dass sie verschossen haben. Jetzt Magazin lösen linke Hand löst das Magazin Magazin weg. Neues Magazin greifen. Achtet auf den Lauf der Waffe. ",
45,00:05:04.65,00:05:45.08,Hauptbootsmann Mahr,"Im Ziel bleiben und über den linken Daumen den Verschluss einfach nach vorne führen lassen. Also ich möchte keinen sehen, der mit der Hand den Verschluss nach vorne führt. Einfache Störungsbeseitigung. Wenn ich jetzt merke, es bricht, es kommt immer noch kein Schuss. Jetzt verstanden?",
45,00:05:45.35,00:05:46.56,Alle,Jawohl. ,
45,00:05:46.56,00:06:09.50,Hauptbootsmann Mahr,"Wie gesagt so positionieren, dass sie alle was sehen können. So. Ich muss den Verschluss gegen den Druck zurückführen. Den Verschlussfanghebel einmal weiter ziehen und dann kann ich den Verschlussfanghebel von anderen Seite rausnehmen. Jetzt kann ich ganz einfach das Teil zerlegen. Griffstück vollständig. Das nächste: Verschluss vollständig. Verschluss vollständig zählt aber auch gleichzeitig wieder als Bauteil der Verschluss. ",
45,00:06:09.69,00:06:10.33,Unbekannter Rekrut,Und Magazin. ,
45,00:06:10.34,00:06:11.50,Hauptbootsmann Mahr,Magazin.,
45,00:06:11.50,00:06:11.50,Unbekannter Rekrut,Pufferstange.,
45,00:06:11.50,00:06:31.52,Hauptbootsmann Mahr,"Das ist die Pufferstange. Zum Zusammensetzen Rohr. Das passt nur in eine Richtung. Wenn ich das jetzt andersherum drehen würde, sieht komisch aus oder? Die Pufferstange, wenn man sich das hier mal anschaut, dann muss man sich mit sowas beschäftigt versteht man auch gleich die Funktion so ein bisschen von der Waffe besser. ",
45,00:06:31.52,00:06:50.78,Hauptbootsmann Mahr,"Einfach hier gegen den Federdruck. Das hält. Griffstück vollständig von hinten wieder quasi rauf schieben sag ich jetzt mal, das quasi so weit zurückschieben, bis das passt. Mehr ist es nicht.",
45,00:06:51.56,00:07:02.75,Hauptbootsmann Mahr,"Dann Waffe in die Hand nehmen und jetzt mal versuchen so ein bisschen zu spielen. Das die mit der einfach nur mit der rechten Hand mal zu bewegen, dass sie den Verschluss bewegen können.",
45,00:07:05.12,00:07:06.56,Anna-Lena Drafke,Ich krieg das hier nicht rausgezogen. ,
45,00:07:06.86,00:07:09.54,Hauptbootsmann Mahr,Also hat jeder hat das jeder selbständig hinbekommen. ,
45,00:07:09.54,00:07:11.86,Alle,Jawohl.,
45,00:07:11.86,00:07:23.63,Hauptbootsmann Mahr,"Zusammensetzen genau so wie es ist. Und versuchen Sie nicht mit dem Lauf zum Nachbarn zu arbeiten, also alle mit dem Lauf bitte nach vorne.",
45,00:07:27.47,00:07:31.28,Anna-Lena Drafke,"Bin ich dafür viel zu blöd, sag mal. ",
45,00:07:31.28,00:07:32.31,Hauptbootsmann Mahr,"Der rutscht nicht, der fasst. ",
45,00:07:32.31,00:07:32.93,Anna-Lena Drafke,Das passt? ,
45,00:07:32.93,00:07:38.75,Hauptbootsmann Mahr,"Das passt so. Ja, ich hatte was gesagt und Lauf nach vorne. Ja, hier auch in Zukunft drauf achten, dass sie wirklich nur nach vorne arbeiten.",
45,00:07:39.44,00:07:39.71,Anna-Lena Drafke,Jawohl. ,
45,00:07:39.71,00:08:02.90,Hauptbootsmann Mahr,Genau jetzt muss man wieder ein bisschen spielen. Nach dem Zusammensetzen dazu Verschluss erst mal bestätigen dass das funktioniert. Einmal auf e stellen einmal abkrümmen. Waffe sichern. ,
45,00:08:02.90,00:08:11.75,Hauptbootsmann Mahr,"Also Funktionsprüfungen müssen wir noch nachsteuern, das waren jetzt nur mal in Ansätzen so angerissen. Kurz die wichtigste Genauigkeit der Waffe quasi das wir überzeugt haben, das funktioniert.",
45,00:08:12.32,00:08:14.75,Anna-Lena Drafke,"Ja geht, es ist doch nicht so schwer.",
45,00:08:15.96,00:08:22.88,Hauptbootsmann Mahr,"Das habe ich jetzt doch eigentlich ganz gut durchgezogen und für mich persönlich, jetzt sage ich mal NSAK mäßig das Ausbildungsziel erreicht.",
45,00:08:23.51,00:08:35.39,Dominik Möning,"Wir hatten jetzt P8 hatten wir heute abgeschlossen gehabt, wir haben jetzt die lechten ... letzten Techniken, dass wir damit auch machen können. Da hatten wir jetzt auch alles durch und zwar als letztes hat man noch zerlegen gemacht und wieder zusammenbauen.",
45,00:08:35.97,00:08:49.43,Dominik Möning,"So jetzt neigt sich der Tag für heute auch langsam zum Ende. Falls ihr wieder Bock habt auf uns, schaltet morgen wieder ein bei die Rekruten besucht, uns in den äh Social Media, Facebook, Instagram und YouTube macht's gut. Bis dann. Tschau.",
